Deal Type,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
M&A,2/12/2014,CBY CN,Canada Bread Co Ltd,BIMBOA MM,1497.18,Cash,Completed,5/27/2014,72.0000/sh.,"Consumer, Non-cyclical"
M&A,1/26/2015,AERL ID,Aer Lingus Group PLC,IAG LN,1494.86,Cash,Completed,9/17/2015,2.5000/sh.,"Consumer, Cyclical"
M&A,5/13/2010,STKM RM,Sibirtelecom OJSC,RTKM RM,1493.93,Stock,Completed,4/4/2011,N/A,Communications
M&A,8/29/2011,EUROB GA,Eurobank Ergasias SA,ALPHA GA,1493.83,Stock,Terminated,5/22/2012,N/A,Financial
M&A,6/25/2010,FOLLI GA,Folli Follie SA/Old,FFGRP GA,1491.08,Stock,Completed,12/31/2010,N/A,"Consumer, Cyclical"
M&A,4/26/2011,PLT IM,Parmalat SpA,77965Z FP,1490.33,Cash,Completed,7/8/2011,2.6000/sh.,"Consumer, Non-cyclical"
M&A,11/26/2013,JOSB US,Jos A Bank Clothiers Inc,TLRD US,1486.07,Cash,Completed,6/19/2014,65.0000/sh.,"Consumer, Cyclical"
M&A,9/13/2010,ARST US,ArcSight LLC,HPQ US,1484.57,Cash,Completed,10/25/2010,43.5000/sh.,Technology
M&A,2/24/2014,TQNT US,Qorvo US Inc,RFMD US,1483.88,Stock,Completed,1/2/2015,N/A,Technology
M&A,6/30/2017,PKY US,Parkway Inc,3682Z CN,1483.1,Cash,Completed,10/12/2017,19.0500/sh.,Financial
M&A,9/9/2010,CASY US,Casey's General Stores Inc,3382 JP,1481.19,Cash,Terminated,11/3/2010,40.0000/sh.,"Consumer, Cyclical"
M&A,3/11/2015,DNO LN,Domino Printing Sciences PLC,6448 JP,1477.07,Cash,Completed,6/12/2015,9.1500/sh.,Technology
M&A,8/21/2012,1545935D US,SuperMedia Inc,DXMMQ US,1473.52,Stock,Completed,5/1/2013,N/A,Communications
M&A,4/12/2010,1481878D US,DynCorp International Inc,137482Z US,1472.82,Cash,Completed,7/8/2010,17.5500/sh.,"Consumer, Non-cyclical"
M&A,7/29/2015,QED LN,Quintain Ltd,71194Z US,1470.47,Cash,Completed,10/26/2015,1.4100/sh.,Financial
M&A,3/9/2015,RTI US,RTI International Metals Inc,AA US,1468.34,Stock,Completed,7/23/2015,N/A,Industrial
M&A,10/24/2011,RNOW US,RightNow Technologies Inc,ORCL US,1467.37,Cash,Completed,1/27/2012,43.0000/sh.,Technology
M&A,11/26/2012,DOCK NO,Dockwise Ltd,BOKA NA,1459.86,Cash,Completed,5/6/2013,18.5000/sh.,Industrial
M&A,1/13/2016,ISAGEN CB,Isagen SA ESP,,1452.94,Cash,Completed,9/14/2016,4130.0000/sh.,Utilities
M&A,1/31/2013,0966576D US,WMS Industries Inc,SGMS US,1449.26,Cash,Completed,10/18/2013,26.0000/sh.,"Consumer, Cyclical"
M&A,7/9/2015,BPTY LN,Bwin Party Digital Entertainment PLC,GVC LN,1448.96,Cash and Stock,Completed,2/2/2016,.2500/sh.,"Consumer, Cyclical"
M&A,2/21/2012,CHG US,CH Energy Group Inc,FTS CN,1442.59,Cash,Completed,6/28/2013,65.0000/sh.,Utilities
M&A,2/19/2016,HOME LN,Home Retail Group Ltd,SNH GR,1441.36,Cash,Terminated,3/18/2016,1.4720/sh.,"Consumer, Cyclical"
M&A,3/27/2015,8394 JP,Higo Bank Ltd/The,8390 JP,1438.47,Stock,Completed,9/28/2015,N/A,Financial
M&A,12/20/2013,MKTG US,Responsys Inc,ORCL US,1437.86,Cash,Completed,2/7/2014,27.0000/sh.,Communications
M&A,11/28/2011,CMQ-U CN,Canmarc Real Estate Investment Trust,CUF-U CN,1437.32,Cash or Stock,Completed,3/6/2012,16.5000/sh.,Financial
M&A,6/20/2013,SPRD US,Spreadtrum Communications Inc,TSHUNZ CH,1437.01,Cash,Completed,12/24/2013,31.0000/sh.,Technology
M&A,5/20/2014,ARX US,Aeroflex Holding Corp,COB LN,1434.51,Cash,Completed,9/15/2014,10.5000/sh.,Technology
M&A,4/18/2012,KNOL US,Knology Inc,0562353D US,1434,Cash,Completed,7/18/2012,19.7500/sh.,Communications
M&A,9/23/2013,BB CN,BlackBerry Ltd,FFH CN,1426.88,Cash,Terminated,11/4/2013,9.0000/sh.,Technology
M&A,4/9/2010,CASY US,Casey's General Stores Inc,ATD/B CN,1424.42,Cash,Terminated,9/30/2010,38.5000/sh.,"Consumer, Cyclical"
M&A,6/21/2010,PROD NO,Prosafe Production Public Ltd,BWO NO,1422.21,Cash and Stock,Completed,12/29/2010,3.0000/sh.,Energy
M&A,12/5/2012,SCGD SP,SC Global Developments Pte Ltd,0626359D SP,1419.68,Cash,Completed,3/11/2013,1.8000/sh.,Financial
M&A,3/28/2015,WDF IM,World Duty Free SpA,DUFN SW,1419.23,Cash,Completed,11/13/2015,10.2500/sh.,"Consumer, Cyclical"
M&A,2/22/2012,COV LN,Cove Energy Ltd,RDSA LN,1418.87,Cash,Terminated,7/25/2012,2.2000/sh.,Energy
M&A,12/5/2016,FRP US,FairPoint Communications Inc,CNSL US,1418.38,Stock,Completed,7/5/2017,N/A,Communications
M&A,7/4/2010,RNR IN,Reliance Natural Resources Ltd,RPWR IN,1417.2,Stock,Completed,11/10/2010,N/A,Utilities
M&A,2/26/2015,SRN IM,Sorin SpA,CYBX US,1417,Stock,Completed,10/19/2015,N/A,"Consumer, Non-cyclical"
M&A,12/6/2010,DLAR LN,De La Rue PLC,2273421Z FP,1415.33,Cash,Terminated,1/25/2011,9.0500/sh.,"Consumer, Non-cyclical"
M&A,10/22/2012,ACOM US,Ancestry.com Inc,727032Z LN,1411.9,Cash,Completed,12/31/2012,32.0000/sh.,Communications
M&A,6/15/2015,STTP US,SmartStop Self Storage Inc,EXR US,1410,Cash,Completed,10/1/2015,13.7500/sh.,Financial
M&A,7/12/2017,GCHE RM,Cherkizovo Group PJSC,,1407.86,Cash,Pending, ,1300.0000/sh.,"Consumer, Non-cyclical"
M&A,4/18/2016,CVT US,Cvent Inc,389272Z US,1407.6,Cash,Completed,11/29/2016,36.0000/sh.,Technology
M&A,7/5/2011,MTX SJ,Metorex Ltd,JINGRZ CH,1407.36,Cash,Completed,1/17/2012,8.9000/sh.,Basic Materials
M&A,10/17/2015,1448479D US,Campus Crest Communities Inc,922694Z US,1407.21,Cash,Completed,3/3/2016,7.0180/sh.,Financial
M&A,6/8/2016,AHP US,Ashford Hospitality Prime Inc,1411875D US,1405.2,Cash,Pending, ,23.6500/sh.,Financial
M&A,6/9/2013,POLL US,R L Polk & Co,IHS US,1400,Cash and Stock,Completed,6/17/2013,1260.0000 Mln,"Consumer, Non-cyclical"
M&A,12/26/2013,BCHHU US,Beech Holdings LLC,TXT US,1400,Cash,Completed,3/14/2014,1400.0000 Mln,"Consumer, Non-cyclical"
M&A,4/15/2016,PLCM US,Polycom Inc,MITL US,1395.38,Cash and Stock,Terminated,7/8/2016,3.1200/sh.,Communications
M&A,8/10/2010,349 HK,Industrial & Commercial Bank of China Asia Ltd,601398 CH,1393.52,Cash,Completed,12/21/2010,29.4500/sh.,Financial
M&A,8/29/2011,CQO AU,Charter Hall Office REIT,,1392.36,Cash,Completed,5/2/2012,1.8332/sh.,Financial
M&A,11/8/2016,CPFE3 BZ,CPFL Energia SA,CHSGCZ CH,1389.07,Cash,Completed,1/23/2017,25.5100/sh.,Utilities
M&A,7/30/2010,AWB AU,Agrium Asia Pacific Ltd,GNC AU,1388.47,Stock,Terminated,8/24/2010,N/A,"Consumer, Non-cyclical"
M&A,6/1/2012,HUTC US,Verizon Telematics Inc,VZ US,1387.6,Cash,Completed,7/26/2012,12.0000/sh.,"Consumer, Cyclical"
M&A,2/27/2017,SBY US,Silver Bay Realty Trust Corp,TCN CN,1384.23,Cash,Completed,5/9/2017,21.5000/sh.,Financial
M&A,8/2/2017,PMC US,PharMerica Corp,,1383.82,Cash,Completed,12/8/2017,29.2500/sh.,"Consumer, Non-cyclical"
M&A,3/20/2016,AFFX US,Affymetrix Inc,1391094D US,1382.12,Cash,Terminated,3/28/2016,17.0000/sh.,"Consumer, Non-cyclical"
M&A,12/18/2013,0256595Z SM,Abanca Corp Bancaria SA,0788700D VC,1379.73,Cash,Pending, ,1003.0000 Mln,Financial
M&A,5/29/2013,STEI US,Stewart Enterprises Inc,SCI US,1378.87,Cash,Completed,12/24/2013,13.2500/sh.,"Consumer, Non-cyclical"
M&A,8/1/2016,ERA FP,Eramet,1364501D FP,1378.5,Cash,Completed,9/2/2016,246.0000 Mln,Basic Materials
M&A,10/20/2014,BRS AU,Broadspectrum Ltd,FER SM,1378.15,Cash,Terminated,12/21/2014,2.0000/sh.,Industrial
M&A,12/22/2010,WTNY US,Whitney Holding Corp/LA,HBHC US,1377.74,Stock,Completed,6/7/2011,N/A,Financial
M&A,7/7/2016,AVGTF US,AVG Technologies NV,AVST US,1374.74,Cash,Completed,9/13/2017,25.0000/sh.,Communications
M&A,7/21/2016,YDKN US,Yadkin Financial Corp,FNB US,1372.8,Stock,Completed,3/13/2017,N/A,Financial
M&A,10/7/2011,PAS SM,Banco Pastor SAU,POP SM,1371.69,Stock,Completed,3/12/2012,N/A,Financial
M&A,4/1/2011,SRX US,SRA International Inc,117693Z US,1371.6,Cash,Completed,7/21/2011,31.2500/sh.,Technology
M&A,3/15/2015,,"Foresight Energy LP,Foresight Energy GP LLC",1249219D US,1370,Cash,Completed,4/17/2015,1370.0000 Mln,Energy
M&A,10/23/2017,DEL US,Deltic Timber Corp,PCH US,1369.81,Stock,Pending,6/30/2018,N/A,Basic Materials
M&A,7/29/2010,BWIN AV,bwin Interactive Entertainment AG,BPTY LN,1369.49,Stock,Completed,4/1/2011,N/A,"Consumer, Cyclical"
M&A,11/7/2014,PHR PL,Pharol SGPS SA,1121499D PL,1368.55,Cash,Terminated,12/8/2014,1.3500/sh.,Communications
M&A,10/6/2010,WSM LN,Wellstream Holdings Ltd,GE US,1367.31,Cash,Completed,3/8/2011,7.8600/sh.,Energy
M&A,7/3/2017,RATE US,Bankrate Inc,2869270Z US,1366.22,Cash,Completed,11/9/2017,14.0000/sh.,Communications
M&A,10/17/2016,1368651D US,Save-A-Lot Inc,ONEX CN,1365,Cash,Completed,12/5/2016,1365.0000 Mln,"Consumer, Non-cyclical"
M&A,12/13/2016,SVNT US,Seventy Seven Energy Inc,PTEN US,1363.9,Stock,Completed,4/24/2017,N/A,Energy
M&A,12/3/2015,ARPI US,American Residential Properties Inc,AMH US,1363.46,Stock,Completed,3/1/2016,N/A,Financial
M&A,5/19/2010,SPR FP,Sperian Protection SA,HON US,1362.65,Cash,Completed,10/12/2010,116.0000/sh.,Industrial
M&A,11/5/2013,PLB CN,Paladin Labs Inc,ENDP US,1360.03,Cash and Stock,Completed,3/3/2014,1.1600/sh.,"Consumer, Non-cyclical"
M&A,9/12/2014,VAC1V FH,Vacon Oyj,DNFS DC,1357.29,Cash,Completed,5/18/2015,34.0000/sh.,Industrial
M&A,3/22/2013,AIP SJ,Adcock Ingram Holdings Ltd,BVT SJ,1355.29,Cash and Stock,Terminated,4/4/2013,65.0000/sh.,"Consumer, Non-cyclical"
M&A,11/15/2012,SHF US,Schiff Nutrition International Inc,RB/ LN,1352.2,Cash,Completed,12/17/2012,42.0000/sh.,"Consumer, Non-cyclical"
M&A,2/20/2012,FES CN,Flint Energy Services Ltd,URS US,1351.83,Cash,Completed,5/18/2012,25.0000/sh.,Energy
M&A,1/14/2013,UUU CN,Uranium One Inc,,1351.81,Cash,Completed,10/22/2013,2.8600/sh.,Basic Materials
M&A,2/2/2016,KUNN SW,Kuoni Reisen Holding AG,1071Z SS,1351.22,Cash,Completed,11/10/2016,370.0000/sh.,"Consumer, Cyclical"
M&A,9/25/2013,MAKO US,MAKO Surgical Corp,SYK US,1351.19,Cash,Completed,12/18/2013,30.0000/sh.,"Consumer, Non-cyclical"
M&A,7/25/2017,CHOO LN,Jimmy Choo Group Ltd,KORS US,1349.95,Cash,Completed,11/2/2017,2.3000/sh.,"Consumer, Cyclical"
M&A,7/11/2011,ARJ US,Arch Chemicals Inc,LONN SW,1349.62,Cash,Completed,10/21/2011,47.2000/sh.,Basic Materials
M&A,3/22/2011,FPT LN,Forth Ports Ltd,8225719Z LN,1343.4,Cash,Completed,6/3/2011,16.3000/sh.,"Consumer, Non-cyclical"
M&A,11/15/2010,IFE1 GR,IFCO Systems NV,BXB AU,1341.42,Cash,Completed,3/31/2011,13.5000/sh.,Industrial
M&A,9/29/2013,PMG CN,Petrominerales Ltd,FEC CN,1335.01,Cash,Completed,12/5/2013,11.0000/sh.,Energy
M&A,3/14/2016,TFM US,Fresh Market Inc/The,APO US,1334.43,Cash,Completed,4/28/2016,28.5000/sh.,"Consumer, Non-cyclical"
M&A,11/16/2010,BUMI IJ,Bumi Resources Tbk PT,ARMS LN,1333.85,Stock,Completed,3/4/2011,N/A,Energy
M&A,10/26/2017,ARE CN,Aecon Group Inc,1800 HK,1331.99,Cash,Pending,3/31/2018,20.3700/sh.,Industrial
M&A,7/13/2010,ADCT US,CommScope Connectivity LLC,TEL US,1331.63,Cash,Completed,12/10/2010,12.7500/sh.,Communications
M&A,9/21/2017,CCC US,Calgon Carbon Corp,3405 JP,1329.29,Cash,Pending,3/31/2018,21.5000/sh.,Basic Materials
M&A,3/15/2017,KCG US,Virtu KCG Holdings LLC,VIRT US,1328.9,Cash,Completed,7/20/2017,20.0000/sh.,Financial
M&A,7/28/2010,DTGF US,Dollar Thrifty Automotive Group Inc,CAR US,1325.26,Cash and Stock,Terminated,9/14/2011,38.9200/sh.,"Consumer, Non-cyclical"
M&A,6/4/2015,BRLI US,Bio-Reference Laboratories Inc,OPK US,1323.3,Stock,Completed,8/21/2015,N/A,"Consumer, Non-cyclical"
M&A,2/18/2010,ZNT US,Zenith National Insurance Corp,FFH CN,1320.99,Cash,Completed,5/21/2010,38.0000/sh.,Financial
M&A,2/11/2014,CADX US,Cadence Pharmaceuticals Inc,MNK US,1320.56,Cash,Completed,3/20/2014,14.0000/sh.,"Consumer, Non-cyclical"
M&A,8/31/2016,ININ US,Interactive Intelligence Group Inc,GCTI US,1320.3,Cash,Completed,12/2/2016,60.5000/sh.,Technology
M&A,6/26/2014,AUXL US,Auxilium Pharmaceuticals Inc,NVLN CN,1318.7,Stock,Terminated,10/9/2014,N/A,"Consumer, Non-cyclical"
M&A,4/8/2014,RIA FP,Groupe Steria SA,SOP FP,1317.73,Stock,Completed,1/2/2015,N/A,"Consumer, Non-cyclical"
M&A,3/31/2015,MRH US,Montpelier Re Holdings Ltd,ENH US,1310.54,Stock,Completed,8/3/2015,N/A,Financial
M&A,8/29/2011,NGX CN,Northgate Minerals Corp,AUQ CN,1310.42,Stock,Completed,10/28/2011,N/A,Basic Materials
M&A,1/16/2014,CEC US,CEC Entertainment Inc,APO US,1309.96,Cash,Completed,2/18/2014,54.0000/sh.,"Consumer, Cyclical"
M&A,6/8/2010,CHLD LN,Chloride Group Ltd,ABBN SW,1309.58,Cash,Terminated,7/1/2010,3.2500/sh.,Industrial
M&A,4/14/2014,CRCL LN,Glencore E&P Canada Inc,GLEN LN,1308.11,Cash,Completed,7/9/2014,5.5000/sh.,Energy
M&A,10/22/2013,PNG US,PAA Natural Gas Storage LP,PAA US,1304.53,Stock,Completed,1/2/2014,N/A,Energy
M&A,5/19/2011,BKS US,Barnes & Noble Inc,733237Z US,1302.14,Cash,Terminated,8/18/2011,17.0000/sh.,"Consumer, Cyclical"
M&A,12/23/2013,DASA3 BZ,Diagnosticos da America SA,0925804D BZ,1300.35,Cash,Completed,3/12/2014,15.0000/sh.,"Consumer, Non-cyclical"
M&A,12/22/2011,GCL AU,Gloucester Coal Ltd,1171 HK,1299.31,Stock,Completed,7/11/2012,N/A,Energy
M&A,10/18/2010,AGAM US,AGA Medical Holdings Inc,STJ US,1298.3,Cash or Stock,Completed,11/19/2010,20.8000/sh.,"Consumer, Non-cyclical"
M&A,5/9/2016,KKD US,Krispy Kreme Doughnuts Inc,1074556D LX,1296.16,Cash,Completed,7/28/2016,21.0000/sh.,"Consumer, Cyclical"
M&A,2/22/2015,HLSSF US,Home Loan Servicing Solutions Ltd,NRZ US,1296.06,Cash,Terminated,4/6/2015,18.2500/sh.,Financial
M&A,5/13/2010,URSI RM,Uralsvyazinform,RTKM RM,1293.3,Stock,Completed,4/2/2011,N/A,Communications
M&A,8/19/2013,EVAC US,Edwards Group Ltd,ATCOA SS,1292.75,Cash,Completed,1/10/2014,9.2500/sh.,Industrial
M&A,7/16/2013,SHFL US,SHFL Entertainment Inc,BYI US,1291.14,Cash,Completed,11/26/2013,23.2500/sh.,"Consumer, Cyclical"
M&A,3/5/2010,LIA US,Liberty Acquisition Holdings Corp,PRS SM,1290.41,Cash,Completed,11/30/2010,10.0000/sh.,Diversified
M&A,2/10/2016,OPERA NO,Opera Software ASA,1290027D HK,1288.25,Cash,Terminated,7/18/2016,71.0000/sh.,Technology
M&A,4/11/2011,TWF-U CN,Timberwest Forest Corp,,1288.08,Cash,Completed,6/30/2011,6.1600/sh.,Basic Materials
M&A,11/29/2016,2131 JP,Accordia Golf Co Ltd,MBKPTS KS,1286.26,Cash,Completed,3/23/2017,1210.0000/sh.,"Consumer, Cyclical"
M&A,6/28/2017,FPO US,First Potomac Realty Trust,GOV US,1285.13,Cash,Completed,10/2/2017,11.1500/sh.,Financial
M&A,1/14/2013,SKYD GR,Sky Deutschland AG,FOXA US,1281.9,Cash,Completed,1/14/2013,347.4000 Mln,Communications
M&A,5/31/2016,CPXX US,Celator Pharmaceuticals Inc,JAZZ US,1281.19,Cash,Completed,7/13/2016,30.2500/sh.,"Consumer, Non-cyclical"
M&A,4/26/2010,DTGF US,Dollar Thrifty Automotive Group Inc,HRI US,1280.47,Cash and Stock,Terminated,9/30/2010,36.7300/sh.,"Consumer, Non-cyclical"
M&A,2/8/2011,RHB US,RehabCare Group Inc,KND US,1277.29,Cash and Stock,Completed,6/6/2011,26.0000/sh.,"Consumer, Non-cyclical"
M&A,4/7/2017,BIO GR,Biotest AG,1403912D CH,1275.19,Cash,Pending,6/15/2017,28.5000/sh.,"Consumer, Non-cyclical"
M&A,2/4/2010,KNMG MK,KNM Group Bhd,,1273.46,Cash,Terminated,4/14/2010,.9000/sh.,Industrial
M&A,5/13/2010,SPTL RM,North-West Telecom,RTKM RM,1272.5,Stock,Completed,4/4/2011,N/A,Communications
M&A,9/19/2016,BLOX US,Infoblox Inc,389272Z US,1269.24,Cash,Completed,11/7/2016,26.5000/sh.,Communications
M&A,8/11/2014,CQB US,Chiquita Brands International Inc,,1268.5,Cash,Completed,1/7/2015,14.5000/sh.,"Consumer, Non-cyclical"
M&A,2/21/2012,PBH US,Prestige Brands Holdings Inc,LABB MM,1267.66,Cash,Terminated,5/3/2012,16.6000/sh.,"Consumer, Non-cyclical"
M&A,12/21/2016,INVN US,InvenSense Inc,6762 JP,1264.83,Cash,Completed,5/18/2017,13.0000/sh.,Technology
M&A,11/27/2017,CUDA US,Barracuda Networks Inc,129626Z US,1261.32,Cash,Pending,2/28/2018,27.5500/sh.,Technology
M&A,9/12/2014,CU FP,Club Med SAS,,1258.85,Cash,Completed,3/23/2015,24.6000/sh.,"Consumer, Cyclical"
M&A,7/8/2016,PLCM US,Polycom Inc,8210273Z US,1258.31,Cash,Completed,9/28/2016,12.5000/sh.,Communications
M&A,2/23/2016,NEWP US,Newport Corp,MKSI US,1257.95,Cash,Completed,5/2/2016,23.0000/sh.,Industrial
M&A,12/2/2010,WBDF RM,Wimm-Bill-Dann Foods OJSC,PEP US,1257.7,Cash,Completed,2/10/2011,3883.7000/sh.,"Consumer, Non-cyclical"
M&A,2/11/2013,HOGAB SS,Hoganas AB,,1256.07,Cash,Completed,2/11/2013,337.5000/sh.,Industrial
M&A,9/30/2011,0947035D CN,Anvil Mining Ltd,1208 HK,1251.86,Cash,Completed,3/20/2012,8.0000/sh.,Basic Materials
M&A,5/2/2011,D9C GR,Terex Material Handling & Port Solutions AG,TEX US,1251.03,Cash,Completed,8/16/2011,45.5000/sh.,Industrial
M&A,2/3/2011,4756 JP,Culture Convenience Club Co Ltd,MMHLDZ JP,1250.8,Cash,Completed,7/22/2011,600.0000/sh.,"Consumer, Cyclical"
M&A,10/29/2012,SFYK US,Safety-Kleen Inc,CLH US,1250,Cash,Completed,12/28/2012,1250.0000 Mln,Industrial
M&A,4/28/2014,FURX US,Furiex Pharmaceuticals LLC,FRX US,1246.88,Cash,Completed,7/2/2014,95.0000/sh.,"Consumer, Non-cyclical"
M&A,6/9/2010,ECLP US,Eclipsys Corp,MDRX US,1242.63,Stock,Completed,8/25/2010,N/A,Technology
M&A,7/21/2016,RLYP US,Relypsa Inc,VIFN SW,1242.58,Cash,Completed,9/2/2016,32.0000/sh.,"Consumer, Non-cyclical"
M&A,2/2/2016,HOME LN,Home Retail Group Ltd,SBRY LN,1241.74,Cash and Stock,Completed,9/5/2016,.5500/sh.,"Consumer, Cyclical"
M&A,9/5/2013,KDN US,Kaydon Corp,SKFB SS,1240.97,Cash,Completed,10/16/2013,35.5000/sh.,Industrial
M&A,10/27/2014,1321686D US,Wright Medical Group Inc,WMGI US,1239.73,Stock,Completed,10/2/2015,N/A,"Consumer, Non-cyclical"
M&A,12/18/2012,ARB US,Nielsen Audio Inc,9876549D US,1237.78,Cash,Completed,9/30/2013,48.0000/sh.,"Consumer, Non-cyclical"
M&A,8/26/2012,DTGF US,Dollar Thrifty Automotive Group Inc,HRI US,1236.92,Cash,Completed,11/28/2012,87.5000/sh.,"Consumer, Non-cyclical"
M&A,6/30/2014,CU FP,Club Med SAS,,1233.41,Cash,Terminated,1/3/2015,24.0000/sh.,"Consumer, Cyclical"
M&A,8/27/2012,KNXA US,Kenexa Corp,IBM US,1230.31,Cash,Completed,12/4/2012,46.0000/sh.,Technology
M&A,2/19/2013,NTSP US,NetSpend Holdings Inc,TSS US,1227.96,Cash,Completed,7/2/2013,16.0000/sh.,Financial
M&A,7/25/2013,HIBU LN,Hibu plc,,1226.64,Cash,Completed,11/27/2013,800.0000 Mln,Communications
M&A,5/25/2015,SIR AU,Sirius Resources NL,IGO AU,1225.93,Cash and Stock,Completed,9/24/2015,.5200/sh.,Basic Materials
M&A,8/14/2014,OVTI US,OmniVision Technologies Inc,,1223.62,Cash,Completed,1/29/2016,29.7500/sh.,Technology
M&A,7/28/2016,PFL LN,Premier Farnell Ltd,AVT US,1223.56,Cash,Completed,10/18/2016,1.8500/sh.,Industrial
M&A,3/8/2012,1003374D CN,Molycorp Minerals Canada ULC,MCPIQ US,1223.5,Cash and Stock,Completed,6/14/2012,8.0500/sh.,Industrial
M&A,6/11/2010,BRE LN,Brit Insurance Holdings BV,,1219.08,Cash,Completed,4/7/2011,10.7000/sh.,Financial
M&A,11/3/2016,LSCC US,Lattice Semiconductor Corp,1457329D US,1215.29,Cash,Terminated,9/13/2017,8.3000/sh.,Technology
M&A,6/14/2016,PFL LN,Premier Farnell Ltd,DAE SW,1211.94,Cash,Terminated,8/22/2016,1.6500/sh.,Industrial
M&A,1/20/2016,CSE CN,Capstone Infrastructure Corp,0762013D LN,1210.32,Cash,Completed,5/5/2016,4.9000/sh.,Energy
M&A,2/17/2015,BPI PL,Banco BPI SA,CABK SM,1206.22,Cash,Terminated,6/18/2015,1.3290/sh.,Financial
M&A,1/26/2016,TLMR US,Talmer Bancorp Inc,CHFC US,1203.98,Cash and Stock,Completed,9/1/2016,1.6100/sh.,Financial
M&A,8/25/2010,CMST RM,Comstar United Telesystems OJSC,MTSS RM,1203.26,Stock,Completed,4/6/2011,N/A,Communications
M&A,2/6/2013,0852651D US,Metals USA Holdings Corp,RS US,1202.87,Cash,Completed,4/15/2013,20.6500/sh.,Basic Materials
M&A,10/26/2017,GIMO US,Gigamon Inc,978325Z US,1200.56,Cash,Completed,12/27/2017,38.5000/sh.,Communications
M&A,2/19/2014,ZLC US,Zale Corp,SIG US,1198.06,Cash,Completed,5/30/2014,21.0000/sh.,"Consumer, Cyclical"
M&A,5/13/2010,VTEL RM,VolgaTelecom,RTKM RM,1197.15,Stock,Completed,4/4/2011,N/A,Communications
M&A,8/18/2016,ST SP,Singapore Telecommunications Ltd,TMSK SP,1196.4,Cash,Completed,11/17/2016,4.1600/sh.,Communications
M&A,7/13/2015,REMY US,Old Remco Holdings LLC,BWA US,1195.71,Cash,Completed,11/11/2015,29.5000/sh.,"Consumer, Cyclical"
M&A,3/5/2010,RCNI US,Sidera Networks Inc,101509Z US,1192.29,Cash,Completed,8/27/2010,15.0000/sh.,Communications
M&A,3/10/2011,EDT AU,EDT Retail Trust,,1191.19,Cash,Completed,9/6/2011,.0900/sh.,Financial
M&A,11/8/2011,PMTL RM,Polymetal JSC,POLY LN,1190.7,Cash,Completed,8/14/2012,531.1500/sh.,Basic Materials
M&A,12/8/2011,EXT AU,Extract Resources Ltd,,1190.03,Cash,Completed,4/17/2012,8.6500/sh.,Basic Materials
M&A,4/8/2011,MTX SJ,Metorex Ltd,VALE3 BZ,1189.62,Cash,Terminated,7/11/2011,7.3500/sh.,Basic Materials
M&A,8/22/2012,SRZ US,Sunrise Senior Living LLC,HCN US,1189.06,Cash,Completed,1/9/2013,12.4000/sh.,"Consumer, Non-cyclical"
M&A,4/20/2011,VNOI NA,Vastned Offices/Industrial NV,NSI NA,1187.29,Stock,Completed,10/14/2011,N/A,Financial
M&A,7/17/2015,BPTY LN,Bwin Party Digital Entertainment PLC,888 LN,1187.23,Cash and Stock,Terminated,9/4/2015,.3945/sh.,"Consumer, Cyclical"
M&A,4/10/2017,STRP US,Straight Path Communications Inc,T US,1186.44,Stock,Terminated,5/11/2017,N/A,Communications
M&A,11/11/2016,VDTH US,Videocon d2h Ltd,DITV IN,1185.7,Stock,Pending,12/31/2017,N/A,Communications
M&A,5/26/2015,LEG CN,Legacy Oil + Gas Inc,CPG CN,1180.78,Stock,Completed,7/7/2015,N/A,Energy
M&A,3/3/2016,CKEC US,Carmike Cinemas Inc,AMC US,1178.83,Cash or Stock,Completed,12/22/2016,33.0600/sh.,"Consumer, Cyclical"
M&A,6/27/2011,NISCB SS,Niscayah Group AB,SWK US,1176.96,Cash,Completed,9/9/2011,18.0000/sh.,"Consumer, Non-cyclical"
M&A,3/2/2017,VTTI US,VTTI Energy Partners LP,3611774Z NA,1174.41,Cash,Completed,9/15/2017,19.5000/sh.,Energy
M&A,12/17/2014,VOLC US,Volcano Corp,PHIA NA,1171.94,Cash,Completed,2/18/2015,18.0000/sh.,"Consumer, Non-cyclical"
M&A,6/21/2010,AIPC US,American Italian Pasta Co,RAH US,1171.62,Cash,Completed,7/28/2010,53.0000/sh.,"Consumer, Non-cyclical"
M&A,6/28/2017,CRT SP,Croesus Retail Trust,BX US,1170.46,Cash,Completed,10/26/2017,1.1700/sh.,Financial
M&A,11/22/2011,WAVIN NA,Wavin NV,MEXCHEM* MM,1169.89,Cash,Completed,7/12/2012,10.5000/sh.,Industrial
M&A,3/23/2010,FNX CN,FNX Mining Co Inc,QUX CN,1167.01,Cash and Stock,Completed,5/28/2010,.0001/sh.,Basic Materials
M&A,12/12/2017,UNIPE CP,UNIPETROL as,PKN PW,1166.02,Cash,Pending,2/23/2018,380.0000/sh.,Energy
M&A,5/1/2012,PFCB US,PF Chang's China Bistro Inc,804856Z US,1164.71,Cash,Completed,7/3/2012,51.5000/sh.,"Consumer, Cyclical"
M&A,8/8/2016,WB CN,Whistler Blackcomb Holdings Inc,MTN US,1163.56,Cash and Stock,Completed,10/18/2016,17.5000/sh.,"Consumer, Cyclical"
