Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag4,t+1 - t,t - t-1,t+1 - t-1,Action ID,Target Ticker,Payment Type,Target Industry Sector,Cash Terms,Return Used,Spread,t+1 - t Price,t+1 - t Spread,t - t-1 Price,t - t-1 Spread,Delta Spread,Delta Spread percentage
2016:A,1/24/2017,16:47,2.9594,3.19,3.064,2017-01-24,0.126,0.0411227154047,47.7,0.0,-0.943396226415,-0.313479623824,-1.2539184953,126022576,2325 TT,Cash,Technology,51.2,-0.943396226415,0.0733752620545,47.25,0.0835978835979,47.85,0.0700104493208,0.0102226215434,0.139319727891
2016:Q3,11/4/2016,,0.7963,0.86,0.872,2016-11-04,-0.012,-0.0137614678899,47.0,0.425079702444,0.106382978723,-0.106269925611,0.0,126022576,2325 TT,Cash,Technology,51.2,0.0,0.0893617021277,47.05,0.0882040382572,47.05,0.0882040382572,-0.00115766387049,-0.0129548099793
2016:Q2,8/10/2016,,0.8197,0.9,0.805,2016-08-10,0.095,0.11801242236,48.15,-0.207468879668,0.0,0.3125,0.3125,126022576,2325 TT,Cash,Technology,51.2,0.3125,0.0633437175493,48.15,0.0633437175493,48.0,0.0666666666667,0.0,0.0
2015:A,3/14/2016,,-0.0423,-0.062,-0.012,2016-03-14,-0.05,-4.16666666667,1.63,0.0,0.0,0.0,0.0,116260150,2233 HK,Cash,Industrial,1.69,0.0,0.0368098159509,1.63,0.0368098159509,1.63,0.0368098159509,0.0,0.0
2017:A,5/15/2017,,0.4054,0.2938,0.405,2017-05-15,-0.1112,-0.274567901235,6.1,0.826446280992,-0.16393442623,0.164203612479,0.0,143929165,1880 HK,Cash,"Consumer, Cyclical",6.3,0.0,0.0327868852459,6.09,0.0344827586207,6.09,0.0344827586207,0.00169587337479,0.051724137931
2016:A,3/22/2017,,0.3699,0.54,0.409,2017-03-22,0.131,0.320293398533,9.75,0.205973223481,-0.307692307692,0.308641975309,0.0,138442726,1833 HK,Cash,"Consumer, Cyclical",10.0,0.0,0.025641025641,9.72,0.0288065843621,9.72,0.0288065843621,0.00316555872111,0.123456790123
2012:Q1,4/23/2012,Aft-mkt,0.068,0.068,0.06,2012-04-23,0.008,0.133333333333,13.3,0.0,0.15037593985,0.0,0.15037593985,61826362,1688 HK,Cash,Communications,13.5,0.15037593985,0.015037593985,13.32,0.0135135135135,13.3,0.015037593985,-0.00152408047145,-0.101351351351
2014:A,3/26/2015,,-0.6866,-0.255,0.55,2015-03-26,-0.805,-1.46363636364,1.58,-6.02409638554,0.632911392405,-0.62893081761,0.0,105509411,1638 HK,Cash,Financial,1.8,0.0,0.139240506329,1.59,0.132075471698,1.59,0.132075471698,-0.007165034631,-0.0514579759863
2015:Q3,11/5/2015,8:30,0.045,0.05,0.08,2015-11-05,-0.03,-0.375,10.19,0.098231827112,0.0981354268891,0.196656833825,0.294985250737,113978839,1558151D US,Cash,"Consumer, Non-cyclical",10.25,0.196656833825,0.00588812561335,10.2,0.00490196078431,10.17,0.007866273353,-0.00197814773965,-0.251472031403
2013:Q2,7/25/2013,16:10,0.1283,0.28,0.105,2013-07-25,0.175,1.66666666667,12.79,0.0780031201248,0.547302580141,0.0782472613458,0.625978090767,78266151,1544310D US,Cash,"Consumer, Non-cyclical",13.5,0.547302580141,0.0555121188428,12.86,0.049766718507,12.78,0.056338028169,-0.00574540033585,-0.103498127177
2015:Q3,10/22/2015,16:15,0.2222,0.2237,0.297,2015-10-22,-0.0733,-0.246801346801,52.8,0.0,-0.435606060606,0.533130236101,0.0952018278751,104686114,1541931D US,Cash,Technology,54.0,-0.435606060606,0.0227272727273,52.57,0.0272018261366,52.52,0.028179741051,0.00447455340931,0.19688035001
2015:Q2,7/23/2015,16:15,0.2694,0.2703,0.25,2015-07-23,0.0203,0.0812,49.43,-1.96392785571,-0.647380133522,0.0202347227843,-0.627276406313,104686114,1541931D US,Cash,Technology,54.0,-0.647380133522,0.0924539753186,49.11,0.0995723885156,49.42,0.0926750303521,0.00711841319694,0.076994127861
2013:Q4,8/12/2013,17:03,0.5693,0.58,0.58,2013-08-12,0.0,0.0,37.26,-0.348245379052,0.0536768652711,-0.16077170418,-0.10718113612,76344929,1536637D US,Cash,Basic Materials,37.5,0.0536768652711,0.00644122383253,37.28,0.00590128755365,37.32,0.0048231511254,-0.00053993627888,-0.0838251072961
2013:Q3,4/30/2013,17:11,0.5607,0.53,0.512,2013-04-30,0.018,0.03515625,37.59,-0.0265957446808,0.0266028198989,-0.0265957446808,0.0,76344929,1536637D US,Cash,Basic Materials,37.5,0.0266028198989,-0.0023942537909,37.6,-0.00265957446809,37.6,-0.00265957446809,-0.000265320677183,0.110815602837
2010:Q2,7/27/2010,16:16,0.4,0.4,0.445,2010-07-27,-0.045,-0.101123595506,24.17,-0.662251655629,-0.496483243691,-0.165220983065,-0.660883932259,46826315,1535857D US,Cash,"Consumer, Cyclical",25.0,-0.496483243691,0.0343400910219,24.05,0.039501039501,24.21,0.0326311441553,0.00516094847911,0.150289306916
2015:Q1,4/28/2015,,0.65,0.65,0.739,2015-04-28,-0.089,-0.120433017591,71.46,0.0559753708368,-0.111950741674,-0.139742873113,-0.251537171604,103711390,1508335D US,Cash,"Consumer, Cyclical",72.1,-0.251537171604,0.00895605933389,71.38,0.0100868590642,71.56,0.00754611514813,0.00113079973027,0.126260857383
2013:Q1,4/26/2013,8:30,1.0598,1.06,1.051,2013-04-26,0.009,0.00856327307326,74.92,0.14670578821,0.0266951414842,-0.0400266844563,-0.0133422281521,74848843,1504558D US,Cash,Industrial,76.0,-0.0400266844563,0.0144153764015,74.94,0.0141446490526,74.95,0.0140093395597,0.000406036841788,0.0289832964686
2016:Q1,5/5/2016,8:00,0.3104,0.31,0.27,2016-05-05,0.04,0.148148148148,27.76,0.144248106744,-0.0720461095101,0.036036036036,-0.036036036036,109799406,1500785D US,Cash,Utilities,27.55,0.036036036036,-0.00756484149856,27.74,-0.00684931506849,27.75,-0.00720720720721,-0.000357634291352,0.0496217579251
2015:Q4,2/4/2016,7:30,0.2249,0.23,0.232,2016-02-04,-0.002,-0.00862068965517,27.37,-0.476016111315,-0.328827183047,0.109729334309,-0.219458668617,109799406,1500785D US,Cash,Utilities,27.55,0.109729334309,0.00657654366094,27.28,0.00989736070381,27.34,0.00768105340161,-0.00110450974067,-0.143796649094
2015:Q3,11/5/2015,7:30,0.3315,0.33,0.313,2015-11-05,0.017,0.0543130990415,27.09,-0.481125092524,-0.479881875231,0.110864745011,-0.369549150037,109799406,1500785D US,Cash,Utilities,27.55,0.110864745011,0.0169804355851,26.96,0.021884272997,27.06,0.0181079083518,-0.00112747276672,-0.0622641083011
2015:Q2,7/28/2015,16:30,0.9073,0.91,0.945,2015-07-28,-0.035,-0.037037037037,77.25,0.0129533678756,-0.0776699029126,0.0906970717802,0.01295672454,108072065,1498499D US,Cash,Financial,78.0,-0.0776699029126,0.00970873786408,77.19,0.0104935872522,77.18,0.0106245141228,0.000784849388157,0.0808394869802
2010:Q4,6/3/2010,16:36,0.4298,0.43,0.39,2010-06-03,0.04,0.102564102564,17.03,0.650887573965,-0.0587199060482,0.47197640118,0.412979351032,44511497,1481878D US,Cash,"Consumer, Non-cyclical",17.55,-0.0587199060482,0.030534351145,17.02,0.0311398354877,16.95,0.0353982300885,0.000605484342623,0.0198296122209
2013:Q1,5/3/2013,8:30,0.2508,0.52,0.553,2013-05-03,-0.033,-0.0596745027125,25.4,-0.0396982929734,-0.826771653543,0.474683544304,-0.356012658228,76065092,1468826D US,Cash,Financial,25.35,0.474683544304,-0.00196850393701,25.19,0.00635172687574,25.28,0.00276898734177,-0.00473749127878,-1.71091113611
2012:Q2,7/25/2012,7:00,0.3243,0.34,0.323,2012-07-25,0.017,0.0526315789474,27.29,0.330275229358,0.0732869182851,0.0733406674001,0.1466813348,66644555,1467202D US,Cash,Industrial,27.5,0.0733406674001,0.00769512641993,27.31,0.00695715854998,27.27,0.00843417675101,-0.000739050331075,-0.087625663167
2013:A,9/18/2013,,0.2035,0.204,0.217,2013-09-18,-0.013,-0.0599078341014,6.07,0.0,0.0,-0.164473684211,-0.164473684211,80522327,1456071D HK,Cash,"Consumer, Non-cyclical",6.3,-0.164473684211,0.0378912685338,6.07,0.0378912685338,6.08,0.0361842105263,0.0,0.0
2015:Q3,11/12/2015,,-0.1985,-0.3241,-0.3,2015-11-12,-0.0241,-0.0803333333333,6.53,-0.909090909091,0.153139356815,-0.910470409712,-0.758725341426,109755512,1448479D US,Cash,Financial,7.018,-0.758725341426,0.0747320061256,6.54,0.0730886850153,6.59,0.0649468892261,-0.00164332111028,-0.0219895222339
2010:Q3,11/8/2010,6:11,0.0298,0.03,0.089,2010-11-08,-0.059,-0.662921348315,10.5,0.0,-0.190476190476,0.095328884652,-0.095328884652,47828164,1440013D US,Cash,Industrial,10.5,0.095328884652,0.0,10.48,0.00190839694656,10.49,0.00095328884652,-0.00095328884652,-1.0
2010:Q4,3/8/2011,,0.1441,0.18,0.231,2011-03-08,-0.051,-0.220779220779,17.15,0.0584112149533,-0.174927113703,0.17523364486,0.0,51171125,1426897D CN,Cash,Basic Materials,17.25,0.0,0.00583090379009,17.12,0.00759345794393,17.12,0.00759345794393,0.00176255415384,0.302278037383
2012:Q1,6/6/2011,22:17,-0.0338,-0.04,-0.036,2011-06-06,-0.004,-0.111111111111,26.4,0.113722517058,0.0757575757576,0.0758150113723,0.151630022745,54320941,1382554D CN,Cash,"Consumer, Cyclical",26.5,0.0757575757576,0.00378787878788,26.42,0.00302800908403,26.38,0.00454890068234,-0.000759869703852,-0.200605601817
2012:Q3,11/1/2012,19:20,-0.09,-0.09,-0.11,2012-11-01,0.02,0.181818181818,20.32,0.502765208648,-0.344488188976,0.994035785288,0.646123260437,65878101,1374430D CN,Cash,Energy,22.0,-0.344488188976,0.0826771653543,20.25,0.0864197530864,20.12,0.0934393638171,0.00374258773209,0.0452674897119
2012:Q2,8/7/2012,,-0.13,-0.13,-0.13,2012-08-07,0.0,0.0,22.71,0.621945801866,-0.484368119771,-0.219683655536,-0.702987697715,65878101,1374430D CN,Cash,Energy,22.0,-0.702987697715,-0.0312637604579,22.6,-0.0265486725664,22.76,-0.0333919156415,0.00471508789158,-0.150816402842
2010:Q2,7/19/2010,9:00,0.263,0.26,0.32,2010-07-19,-0.06,-0.1875,33.71,0.0296384113811,0.177988727381,0.1188001188,0.297000297,45049154,1330361D US,Cash,"Consumer, Non-cyclical",33.86,0.1188001188,0.00444971818451,33.77,0.00266508735564,33.67,0.00564300564301,-0.00119328745849,-0.211463098565
2010:Q1,5/10/2010,9:00,0.303,0.3,0.323,2010-05-10,-0.023,-0.0712074303406,33.0,0.0,-0.545454545455,0.855745721271,0.305623471883,45049154,1330361D US,Cash,"Consumer, Non-cyclical",33.86,0.855745721271,0.0260606060606,32.82,0.0316879951249,32.72,0.0348410757946,-0.00878046973402,-0.252014885699
2012:Q4,3/20/2013,20:51,0.11,0.13,0.135,2013-03-20,-0.005,-0.037037037037,5.39,0.185528756957,0.185528756957,-0.185185185185,0.0,70688190,1307218D CN,Cash,"Consumer, Cyclical",5.4,0.185528756957,0.00185528756957,5.4,0.0,5.4,0.0,-0.00185528756957,-1.0
2012:Q3,11/14/2012,Aft-mkt,0.15,0.15,0.155,2012-11-14,-0.005,-0.0322580645161,5.31,0.0,0.188323917137,0.0,0.188323917137,70688190,1307218D CN,Cash,"Consumer, Cyclical",5.4,0.188323917137,0.0169491525424,5.32,0.015037593985,5.31,0.0169491525424,-0.00191155855741,-0.112781954887
2015:A,3/31/2016,,0.0787,0.09,0.256,2016-03-31,-0.166,-0.6484375,4.9,-2.46406570842,-1.02040816327,0.409836065574,-0.614754098361,112541889,1293 HK,Cash,"Consumer, Cyclical",5.99,-0.614754098361,0.222448979592,4.85,0.235051546392,4.88,0.227459016393,0.0126025667999,0.0566537406602
2011:Q3,11/3/2011,21:00,-0.233,-0.38,0.022,2011-11-03,-0.402,-18.2727272727,7.99,0.125786163522,-0.312891113892,0.125313283208,-0.187969924812,57620423,1290105D US,Cash,Energy,8.0,-0.312891113892,0.00125156445557,7.965,0.00439422473321,7.98,0.00250626566416,0.00314266027764,2.51098556183
2011:Q2,5/2/2011,7:55,0.411,0.41,0.377,2011-05-02,0.033,0.0875331564987,37.37,0.160857908847,0.0,0.0803427959293,0.0803427959293,48470774,1281683D US,Cash,"Consumer, Non-cyclical",37.5,0.0803427959293,0.003478726251,37.37,0.003478726251,37.34,0.00428494911623,-0.000806222865226,-0.188152261172
2011:Q1,1/31/2011,7:53,0.5063,0.52,0.523,2011-01-31,-0.003,-0.0057361376673,37.25,0.0537201181843,0.0268456375839,0.215227333871,0.242130750605,48470774,1281683D US,Cash,"Consumer, Non-cyclical",37.5,0.215227333871,0.00671140939597,37.26,0.00644122383253,37.17,0.0088781275222,-0.00216671812622,-0.244051250763
2010:Q4,11/1/2010,7:58,0.4627,0.46,0.397,2010-11-01,0.063,0.158690176322,37.33,0.107353730542,0.0,0.107267363905,0.107267363905,48470774,1281683D US,Cash,"Consumer, Non-cyclical",37.5,0.107267363905,0.00455397803375,37.33,0.00455397803375,37.29,0.00563153660499,-0.00107755857124,-0.191343614864
2013:Q2,8/9/2013,6:00,0.0892,0.08,0.163,2013-08-09,-0.083,-0.509202453988,10.65,0.187969924812,-0.093896713615,0.0,-0.093896713615,78676601,1280452D CN,Cash,"Consumer, Non-cyclical",10.75,0.0,0.0093896713615,10.64,0.0103383458647,10.65,0.0093896713615,0.0,0.0
2012:Q2,11/23/2011,16:40,-0.41,0.37,0.56,2011-11-23,-0.19,-0.339285714286,45.84,-0.0872410032715,-0.065445026178,0.0,-0.065445026178,58791686,1265384D CN,Cash,Technology,46.0,-0.065445026178,0.00349040139616,45.81,0.00414756603362,45.84,0.00349040139616,0.000657164637457,0.188277668631
2013:Q1,5/2/2013,,0.7887,1.07,1.04,2013-05-02,0.03,0.0288461538462,73.63,-0.20355543493,0.0271628412332,0.0815549816501,0.108739975534,76064392,1255459D US,Cash,"Consumer, Non-cyclical",76.1312,0.108739975534,0.0339698492462,73.65,0.0336890699253,73.57,0.0348131031671,-0.000280779320909,-0.00826554509776
2012:Q2,8/2/2012,7:30,1.3928,1.62,1.104,2012-08-02,0.516,0.467391304348,49.99,0.120096076861,0.180036007201,0.12016823553,0.300420588824,66423774,1248911D US,Cash,"Consumer, Non-cyclical",50.0,0.12016823553,0.000200040008002,50.08,-0.00159744408946,49.93,0.00140196274785,-0.00120192273985,-0.857314320007
2012:Q4,3/18/2013,17:52,-0.1303,-0.14,0.157,2013-03-18,-0.297,-1.89171974522,3.77,-1.82291666667,-0.53050397878,0.0,-0.53050397878,72738506,1236053D US,Cash,Industrial,4.15,-0.53050397878,0.100795755968,3.75,0.106666666667,3.77,0.100795755968,0.0058709106985,0.0582456140351
2010:Q3,10/27/2010,7:05,0.4787,0.62,0.513,2010-10-27,0.107,0.208576998051,31.41,4.97347480106,0.732250875517,3.93778954335,4.69887491727,49148893,1074528D US,Cash,Communications,31.5,3.93778954335,0.00286532951289,31.64,-0.00442477876106,30.22,0.0423560555923,-0.0394907260794,-0.932351361032
2016:A,3/30/2017,,0.3438,0.342,0.17,2017-03-30,0.172,1.01176470588,3.45,-1.44927536232,-4.92753623188,-1.42857142857,-6.28571428571,141628246,107 HK,Cash,"Consumer, Non-cyclical",4.54,-6.28571428571,0.315942028986,3.28,0.384146341463,3.5,0.297142857143,0.0682043124779,0.215876034907
2011:Q3,10/27/2011,16:46,1.1724,1.16,1.122,2011-10-27,0.038,0.0338680926916,54.2,0.260223048327,-0.0369003690037,0.0,-0.0369003690037,58664215,0967702D US,Cash,"Consumer, Non-cyclical",55.0,-0.0369003690037,0.0147601476015,54.18,0.015134736065,54.2,0.0147601476015,0.000374588463493,0.0253783684016
2013:Q4,8/29/2013,10:15,0.25,0.31,0.309,2013-08-29,0.001,0.00323624595469,25.73,0.0,-0.116595413914,-0.03885003885,-0.1554001554,73544130,0966576D US,Cash,"Consumer, Cyclical",26.0,-0.03885003885,0.0104935872522,25.7,0.011673151751,25.74,0.010101010101,0.000392577151225,0.0388651379712
2013:Q3,5/6/2013,16:00,0.3632,0.25,0.255,2013-05-06,-0.005,-0.0196078431373,25.3,-0.0394788787998,0.316205533597,0.0,0.316205533597,73544130,0966576D US,Cash,"Consumer, Cyclical",26.0,0.316205533597,0.0276679841897,25.38,0.0244286840032,25.3,0.0276679841897,-0.00323930018657,-0.117077563886
2013:Q2,2/6/2013,16:00,0.1454,0.15,0.154,2013-02-06,-0.004,-0.025974025974,24.64,1.13360323887,1.42045454545,1.1909650924,2.62833675565,73544130,0966576D US,Cash,"Consumer, Cyclical",26.0,1.42045454545,0.0551948051948,24.99,0.0404161664666,24.35,0.0677618069815,-0.0147786387282,-0.267754160488
2012:Q4,2/20/2013,16:30,0.6124,0.63,0.695,2013-02-20,-0.065,-0.0935251798561,22.91,-0.0870700914236,0.0872981230904,-0.0872219799389,0.0,73199288,0965087D US,Cash,Financial,23.0,0.0872981230904,0.00392841553907,22.93,0.00305276929786,22.93,0.00305276929786,-0.000875646241203,-0.2229006154
2013:Q4,5/9/2013,Bef-mkt,1.3688,0.1,0.77,2013-05-09,-0.67,-0.87012987013,18.37,-0.487804878049,0.108873162765,-0.0544069640914,0.0544069640914,69182150,0948669D US,Cash,"Consumer, Non-cyclical",19.0,-0.0544069640914,0.0342950462711,18.39,0.0331702011963,18.38,0.0337323177367,0.000562728534424,0.0166821781657
2013:Q3,12/20/2012,7:30,,0.26,0.48,2012-12-20,-0.22,-0.458333333333,16.98,-3.47624565469,-0.765606595995,-1.27906976744,-2.03488372093,69182150,0948669D US,Cash,"Consumer, Non-cyclical",19.0,-1.27906976744,0.118963486455,16.85,0.127596439169,17.2,0.104651162791,0.014312323664,0.1367622039
2013:Q2,9/28/2012,7:30,,0.25,0.14,2012-09-28,0.11,0.785714285714,16.8,-0.594530321046,-0.119047619048,-1.23456790123,-1.35214579659,69182150,0948669D US,Cash,"Consumer, Non-cyclical",19.0,-1.23456790123,0.130952380952,16.78,0.132300357569,17.01,0.116990005879,0.0139623750735,0.119346733668
2011:Q3,11/14/2011,,0.02,0.03,0.028,2011-11-14,0.002,0.0714285714286,7.37,-0.542740841248,-0.542740841248,0.68306010929,0.136612021858,58080373,0947035D CN,Cash,Basic Materials,8.0,0.136612021858,0.0854816824966,7.33,0.0914051841746,7.32,0.0928961748634,0.00592350167802,0.0692955672492
2012:Q3,2/13/2012,,0.04,0.04,0.253,2012-02-13,-0.213,-0.841897233202,9.94,1.63766632549,-0.201207243461,0.607287449393,0.404858299595,58848889,0851201D CN,Cash,Energy,10.0,0.404858299595,0.00603621730382,9.92,0.00806451612903,9.88,0.0121457489879,0.00202829882521,0.336021505376
2012:Q2,11/8/2011,8:00,0.18,0.23,0.231,2011-11-08,-0.001,-0.004329004329,9.82,0.102040816327,-0.10183299389,0.0,-0.10183299389,58848889,0851201D CN,Cash,Energy,10.0,0.0,0.0183299389002,9.81,0.0193679918451,9.82,0.0183299389002,0.0,0.0
2012:Q4,2/7/2013,7:00,-0.44,-0.44,-0.377,2013-02-07,-0.063,-0.167108753316,5.74,1.40105078809,0.522648083624,-0.51993067591,0.0,69794386,0848680D US,Cash,Communications,7.65,-0.51993067591,0.33275261324,5.77,0.32582322357,5.77,0.32582322357,0.00692938967023,0.0212673289347
2012:Q3,10/25/2012,7:00,-0.26,-0.26,-0.219,2012-10-25,-0.041,-0.187214611872,5.52,-1.76991150442,-0.54347826087,-1.7793594306,-2.31316725979,69794386,0848680D US,Cash,Communications,7.65,-1.7793594306,0.385869565217,5.49,0.393442622951,5.62,0.361209964413,0.0246596008046,0.0682694367102
2011:Q2,7/28/2011,8:06,0.21,0.21,0.08,2011-07-28,0.13,1.625,7.43,0.134770889488,-0.134589502019,0.269905533063,0.134952766532,55398169,0759047D CN,Cash,Basic Materials,7.0,0.269905533063,-0.0578734858681,7.42,-0.0566037735849,7.41,-0.055330634278,-0.0025428515901,0.0459573909333
2011:Q2,7/27/2011,16:11,0.16,0.14,0.132,2011-07-27,0.008,0.0606060606061,13.93,-0.143472022956,-0.0717875089734,-0.143369175627,-0.215053763441,56318401,0700161D US,Cash,"Consumer, Non-cyclical",14.0,-0.0717875089734,0.00502512562814,13.92,0.00574712643678,13.95,0.00358422939068,0.000722000808641,0.14367816092
2011:Q1,7/29/2010,6:09,0.4576,0.46,0.469,2010-07-29,-0.009,-0.0191897654584,37.34,-0.106980476063,0.0267809319764,-0.107009095773,-0.0802568218299,45150022,0313624D US,Cash,Industrial,37.5,-0.107009095773,0.00428494911623,37.35,0.00401606425703,37.38,0.00321027287319,0.00107467624303,0.334761649705
2010:Q4,5/20/2010,16:15,0.49,0.5,0.474,2010-05-20,0.026,0.0548523206751,36.58,0.0272851296044,0.464734827775,0.054704595186,0.519693654267,45150022,0313624D US,Cash,Industrial,37.5,0.464734827775,0.0251503553855,36.75,0.0204081632653,36.56,0.0257111597374,-0.00474219212015,-0.188553682343
2010:Q1,5/6/2010,16:03,1.0231,1.21,0.849,2010-05-06,0.361,0.425206124853,105.8,0.0754218912039,0.00945179584122,-0.226329686911,-0.216899283289,43424164,0202445Q US,Cash,"Consumer, Non-cyclical",107.0,0.00945179584122,0.0113421550095,105.81,0.0112465740478,106.04,0.00905318747642,-9.55809616303e-05,-0.00842705478374
2009:Q4,3/31/2010,21:59,-0.03,-0.01,0.14,2010-03-31,-0.15,-1.07142857143,0.415,-16.3043478261,-3.61445783133,2.46913580247,-1.23456790123,43685192,0174196D CN,Cash,Basic Materials,1.1,-3.61445783133,1.65060240964,0.4,1.75,0.405,1.71604938272,0.0993975903614,0.0602189781022
2015:Q2,10/23/2014,16:10,0.0688,0.09,0.07,2014-10-23,0.02,0.285714285714,9.97,1.40703517588,0.702106318957,0.402819738167,1.10775427996,95657983,1519128D US,Cash,Technology,10.3892,0.702106318957,0.0420461384152,10.04,0.034780876494,9.93,0.0462437059416,-0.00726526192122,-0.172792608193
2013:Q3,1/22/2013,16:05,0.1195,0.12,0.12,2013-01-22,0.0,0.0,11.06,-3.23741007194,-1.62748643761,0.545454545455,-1.09090909091,72002465,1519128D US,Cash,Technology,11.0,-1.62748643761,-0.00542495479204,10.88,0.0110294117647,11.0,1.614869854e-16,0.0164543665567,-3.03308823529
2012:A,2/6/2013,7:00,0.1156,0.114,0.1,2013-02-06,0.014,0.14,1.3,6.78098207327,-0.307692307692,0.77519379845,0.46511627907,65546984,AERL ID,Cash,"Consumer, Cyclical",1.3,0.77519379845,0.0,1.296,0.00308641975309,1.29,0.0077519379845,-0.0077519379845,-1.0
2014:A,2/24/2015,7:01,0.3579,0.159,0.113,2015-02-24,0.046,0.407079646018,2.258,0.675675675676,-1.15146147033,1.25560538117,0.0896860986547,100253017,AERL ID,Cash,"Consumer, Cyclical",2.5,1.25560538117,0.1071744907,2.232,0.120071684588,2.23,0.121076233184,-0.0139017424841,-0.114818095332
2015:Q4,2/17/2016,16:00,0.0418,0.09,0.109,2016-02-17,-0.019,-0.174311926606,14.0,-0.780695528744,-0.285714285714,-0.0713775874375,-0.356887937188,122680817,AFFX US,Cash,"Consumer, Non-cyclical",17.0,-0.285714285714,0.214285714286,13.96,0.21776504298,14.01,0.213418986438,0.00347932869423,0.0162368672397
2011:Q3,1/21/2011,8:30,0.778,0.8,0.793,2011-01-21,0.007,0.00882723833544,63.85,-2.66750353052,-0.908379013312,0.472069236821,-0.440597954367,42934594,ARG US,Cash,Basic Materials,70.0,0.472069236821,0.0963194988254,63.27,0.106369527422,63.55,0.101494885917,-0.00517538709123,-0.0509916045965
2011:Q2,10/26/2010,8:30,0.8239,0.83,0.814,2010-10-26,0.016,0.019656019656,70.84,0.941109368316,-0.0564652738566,1.21445920846,1.15730818688,42934594,ARG US,Cash,Basic Materials,70.0,1.21445920846,-0.0118577075099,70.8,-0.0112994350282,69.99,0.000142877553937,-0.0120005850638,-83.9920948615
2011:Q1,7/21/2010,7:45,0.8153,0.83,0.72,2010-07-21,0.11,0.152777777778,64.73,0.98704503393,0.664297852619,-0.659914057704,0.0,42934594,ARG US,Cash,Basic Materials,70.0,-0.659914057704,0.081415108914,65.16,0.0742786985881,65.16,0.0742786985881,0.00713641032586,0.0960761357093
2010:Q4,5/6/2010,8:40,0.6961,0.69,0.675,2010-05-06,0.015,0.0222222222222,61.21,-0.532915360502,0.78418559059,-3.87876884422,-3.125,42934594,ARG US,Cash,Basic Materials,70.0,-3.87876884422,0.143603986277,61.69,0.134705787,63.68,0.0992462311558,0.044357755121,0.446946494637
