MMM US,
9/30/2012,802.577
12/31/2012,757.235
3/31/2013,806.326
6/30/2013,847.596
9/30/2013,858.424
12/31/2013,813.76
3/31/2014,876.501
6/30/2014,949.938
9/30/2014,980.814
12/31/2014,926.254
3/31/2015,953.317
6/30/2015,997.827
9/30/2015,995.25
12/31/2015,922.793
3/31/2016,986.68
6/30/2016,1014.287
9/30/2016,1013.122
12/31/2016,947.947
3/31/2017,1047.7
6/30/2017,1121.5
9/30/2017,1132.8
,
,
,
,
,
,
,
,
,
,
FRT US,
3/31/2010,138.47
6/30/2010,133.835
9/30/2010,134.064
12/31/2010,138.748
3/31/2011,138.481
6/30/2011,136.279
9/30/2011,137.664
12/31/2011,141.466
3/31/2012,146.289
6/30/2012,147.56
9/30/2012,157.805
12/31/2012,156.364
3/31/2013,157.752
6/30/2013,157.947
9/30/2013,157.788
12/31/2013,162.461
3/31/2014,170.828
6/30/2014,167.947
9/30/2014,170.938
12/31/2014,176.377
3/31/2015,184.792
6/30/2015,181.461
9/30/2015,185.252
12/31/2015,192.507
3/31/2016,198.344
6/30/2016,197.981
9/30/2016,201.157
12/31/2016,204.109
3/31/2017,207.389
6/30/2017,208.049
9/30/2017,217.953
,
,
,
,
,
,
,
,
,
,
FDX US,
2/28/2010,8701
5/31/2010,9428
8/31/2010,9460
11/30/2010,9632
2/28/2011,9663
5/31/2011,10552
8/31/2011,10521
11/30/2011,10590
2/29/2012,10560
5/31/2012,11000
8/31/2012,10790
11/30/2012,11100
2/28/2013,11000
5/31/2013,11400
8/31/2013,11000
11/30/2013,11400
2/28/2014,11300
5/31/2014,11800
8/31/2014,11700
11/30/2014,11900
2/28/2015,11700
5/31/2015,12114
8/31/2015,12279
11/30/2015,12500
2/29/2016,12700
5/31/2016,12979
8/31/2016,14663
11/30/2016,14931
2/28/2017,15000
5/31/2017,15728
8/31/2017,15297
11/30/2017,16313
,
,
,
,
,
,
,
,
,
FIS US,
3/31/2010,1249.6
6/30/2010,1286.1
9/30/2010,1367.2
12/31/2010,1396.3
3/31/2011,1383.4
6/30/2011,1441.7
9/30/2011,1426.2
12/31/2011,1494.4
3/31/2012,1446.9
6/30/2012,1457.2
9/30/2012,1436.9
12/31/2012,1500.1
3/31/2013,1478
6/30/2013,1512.5
9/30/2013,1501.7
12/31/2013,1578.5
3/31/2014,1520.3
6/30/2014,1599.1
9/30/2014,1605.3
12/31/2014,1689.1
3/31/2015,1554.8
6/30/2015,1586.8
9/30/2015,1578.8
12/31/2015,1922.3
3/31/2016,2262
6/30/2016,2364
9/30/2016,2346
12/31/2016,2460
3/31/2017,2258
6/30/2017,2343
9/30/2017,2200
,
,
,
,
,
,
,
,
,
,
FITB US,
3/31/2010,1524
6/30/2010,1507
9/30/2010,1743
12/31/2010,1570
3/31/2011,1463
6/30/2011,1520
9/30/2011,1563
12/31/2011,1464
3/31/2012,1667
6/30/2012,1577
9/30/2012,1578
12/31/2012,1787
3/31/2013,1636
6/30/2013,1945
9/30/2013,1619
12/31/2013,1608
3/31/2014,1462
6/30/2014,1641
9/30/2014,1428
12/31/2014,1541
3/31/2015,1422
6/30/2015,1533
9/30/2015,1497
12/31/2015,1528
3/31/2016,1490
6/30/2016,1516
9/30/2016,1513
12/31/2016,1530
3/31/2017,1463
6/30/2017,1516
9/30/2017,1548
,
,
,
,
,
,
,
,
,
,
FE US,
3/31/2010,3300
6/30/2010,3100
9/30/2010,3700
12/31/2010,3217
3/31/2011,3576
6/30/2011,4100
9/30/2011,4719
12/31/2011,3903
3/31/2012,4078
6/30/2012,3869
9/30/2012,4300
12/31/2012,3500
3/31/2013,3729
6/30/2013,3500
9/30/2013,4036
12/31/2013,3647
3/31/2014,4189
6/30/2014,3500
9/30/2014,3900
12/31/2014,3500
3/31/2015,3897
6/30/2015,3462
9/30/2015,4122
12/31/2015,3541
3/31/2016,3869
6/30/2016,3401
9/30/2016,3917
12/31/2016,3375
3/31/2017,3552
6/30/2017,3309
9/30/2017,3714
,
,
,
,
,
,
,
,
,
,
FISV US,
3/31/2010,1008
6/30/2010,1022
9/30/2010,1025
12/31/2010,1078
3/31/2011,1048
6/30/2011,1065
9/30/2011,1063
12/31/2011,1161
3/31/2012,1108
6/30/2012,1100
9/30/2012,1118
12/31/2012,1156
3/31/2013,1152
6/30/2013,1198
9/30/2013,1201
12/31/2013,1263
3/31/2014,1234
6/30/2014,1253
9/30/2014,1263
12/31/2014,1316
3/31/2015,1275
6/30/2015,1298
9/30/2015,1313
12/31/2015,1368
3/31/2016,1331
6/30/2016,1363
9/30/2016,1380
12/31/2016,1431
3/31/2017,1394
6/30/2017,1386
9/30/2017,1400
,
,
,
,
,
,
,
,
,
,
FLIR US,
3/31/2010,287.298
6/30/2010,331.133
9/30/2010,332.497
12/31/2010,434.373
3/31/2011,373.465
6/30/2011,389.951
9/30/2011,371.327
12/31/2011,405.212
3/31/2012,348.452
6/30/2012,338.291
9/30/2012,332.23
12/31/2012,386.385
3/31/2013,348.583
6/30/2013,389.329
9/30/2013,358.141
12/31/2013,400.319
3/31/2014,351.542
6/30/2014,369.381
9/30/2014,375.366
12/31/2014,434.366
3/31/2015,344.517
6/30/2015,392.975
9/30/2015,381.928
12/31/2015,437.647
3/31/2016,379.472
