MMM US,
9/30/2010,2027.333
12/31/2010,2423.875
3/31/2011,2052.133
6/30/2011,2042.25
9/30/2011,2398.938
12/31/2011,2745.5
3/31/2012,2253.706
6/30/2012,2209.867
9/30/2012,2539.133
12/31/2012,2898.067
3/31/2013,2326.067
6/30/2013,2412
9/30/2013,2697.083
12/31/2013,3029.235
3/31/2014,2491
6/30/2014,2648.333
9/30/2014,2614.111
12/31/2014,3005.895
3/31/2015,2540.412
6/30/2015,2568.353
9/30/2015,2782.722
12/31/2015,3080
3/31/2016,2655
6/30/2016,2660.706
9/30/2016,2890.938
12/31/2016,3242.688
3/31/2017,2812.6
6/30/2017,2855.563
9/30/2017,3159
,
,
,
,
,
,
,
,
,
,
ES US,
3/31/2010,1565.333
6/30/2010,1303
9/30/2010,1432.25
12/31/2010,1671
3/31/2011,1331
6/30/2011,1129.25
9/30/2011,1202.5
12/31/2011,1337.25
3/31/2012,1441
6/30/2012,1338.75
9/30/2012,1927.75
12/31/2012,1869.5
3/31/2013,1859.75
6/30/2013,1637.5
9/30/2013,1772.6
12/31/2013,1622.25
3/31/2014,1983.5
6/30/2014,1542.5
9/30/2014,1907
12/31/2014,1641
3/31/2015,2202.2
6/30/2015,1749
9/30/2015,2028.4
12/31/2015,1743.167
3/31/2016,2313
6/30/2016,1810.4
9/30/2016,2030.8
12/31/2016,2028.167
3/31/2017,2120
6/30/2017,1841
9/30/2017,2082
,
,
,
,
,
,
,
,
,
,
RE US,
3/31/2010,1137
6/30/2010,1135
9/30/2010,1159.667
12/31/2010,1170.333
3/31/2011,1144
6/30/2011,1165.5
9/30/2011,1190
12/31/2011,1172
3/31/2012,1179
6/30/2012,1186.333
9/30/2012,1177.333
12/31/2012,1180.5
3/31/2013,1174.5
6/30/2013,1230
9/30/2013,1311.333
12/31/2013,1394.4
3/31/2014,1376.8
6/30/2014,1410.8
9/30/2014,1423
12/31/2014,1453
3/31/2015,1451.8
6/30/2015,1479.8
9/30/2015,1473.833
12/31/2015,1474.5
3/31/2016,1469.8
6/30/2016,1361
9/30/2016,1503
12/31/2016,1417
3/31/2017,1395.25
6/30/2017,1491
9/30/2017,1603.5
,
,
,
,
,
,
,
,
,
,
EXC US,
3/31/2010,4734.429
6/30/2010,4214.143
9/30/2010,4886
12/31/2010,4605.571
3/31/2011,4656
6/30/2011,4413.8
9/30/2011,5184
12/31/2011,4619.5
3/31/2012,6028.5
6/30/2012,5721.333
9/30/2012,7288.833
12/31/2012,5682
3/31/2013,4767.6
6/30/2013,5762.571
9/30/2013,5772.167
12/31/2013,5555.25
3/31/2014,6070.75
6/30/2014,4966
9/30/2014,5468
12/31/2014,5829.5
3/31/2015,7479
6/30/2015,6640
9/30/2015,7075.2
12/31/2015,6848.5
3/31/2016,7026
6/30/2016,6965.714
9/30/2016,7967.167
12/31/2016,7488.75
3/31/2017,7997.2
6/30/2017,7468.167
9/30/2017,8237.5
,
,
,
,
,
,
,
,
,
,
EXPE US,
3/31/2010,723.929
6/30/2010,845
9/30/2010,943.667
12/31/2010,801.667
3/31/2011,795.667
6/30/2011,964.571
9/30/2011,1155.588
12/31/2011,816.643
3/31/2012,790.105
6/30/2012,988.722
9/30/2012,1165.737
12/31/2012,930.952
3/31/2013,968.81
6/30/2013,1257.522
9/30/2013,1375.333
12/31/2013,1137.864
3/31/2014,1183.227
6/30/2014,1440.5
9/30/2014,1678.217
12/31/2014,1364.818
3/31/2015,1354.476
6/30/2015,1654.722
9/30/2015,1941
12/31/2015,1712.563
3/31/2016,1837.4
6/30/2016,2243.318
9/30/2016,2542.708
12/31/2016,2070.741
3/31/2017,2139.769
6/30/2017,2547.64
9/30/2017,2982.44
,
,
,
,
,
,
,
,
,
,
EXPD US,
3/31/2010,1118.615
6/30/2010,1331.25
9/30/2010,1612.364
12/31/2010,1687.625
3/31/2011,1356.385
6/30/2011,1644.455
9/30/2011,1712.9
12/31/2011,1575.857
3/31/2012,1306.545
6/30/2012,1604.214
9/30/2012,1600.25
12/31/2012,1510.375
3/31/2013,1453.786
6/30/2013,1538.533
9/30/2013,1586.143
12/31/2013,1577.5
3/31/2014,1487.917
6/30/2014,1585.833
9/30/2014,1637.273
12/31/2014,1746.909
3/31/2015,1614.273
6/30/2015,1726.4
9/30/2015,1793.571
12/31/2015,1703
3/31/2016,1530
6/30/2016,1529
9/30/2016,1578.333
12/31/2016,1621.875
3/31/2017,1532.143
6/30/2017,1615.375
9/30/2017,1716
,
,
,
,
,
,
,
,
,
,
ESRX US,
3/31/2010,10767.682
6/30/2010,11328.087
9/30/2010,11419.72
12/31/2010,11604.6
3/31/2011,11557.25
6/30/2011,11346.409
9/30/2011,11259.889
12/31/2011,11601.733
3/31/2012,11462.765
6/30/2012,26569.053
9/30/2012,27487.737
12/31/2012,27327.842
3/31/2013,25499.45
6/30/2013,25498.25
9/30/2013,25007.053
12/31/2013,25503.85
3/31/2014,23825.905
6/30/2014,24412.25
9/30/2014,24898.55
12/31/2014,25732.1
3/31/2015,24385.556
6/30/2015,26147.316
9/30/2015,26364.5
12/31/2015,26562.4
3/31/2016,25203.526
6/30/2016,25416.389
9/30/2016,25504.474
12/31/2016,26309.211
3/31/2017,24995.824
6/30/2017,25458.105
9/30/2017,25641.529
,
,
,
,
,
,
,
,
,
,
EXR US,
3/31/2010,57.017
6/30/2010,57.614
9/30/2010,60.94
12/31/2010,60.75
3/31/2011,66.986
6/30/2011,70.583
9/30/2011,70.8
12/31/2011,76.54
3/31/2012,78.678
6/30/2012,85.157
9/30/2012,92.59
12/31/2012,103.557
3/31/2013,103.422
6/30/2013,114.286
9/30/2013,#N/A N/A
12/31/2013,126.8
3/31/2014,142.333
6/30/2014,159
9/30/2014,160.5
12/31/2014,167
3/31/2015,173
6/30/2015,179
9/30/2015,191
12/31/2015,221
3/31/2016,225
6/30/2016,238
9/30/2016,249
12/31/2016,260
3/31/2017,265
6/30/2017,269
9/30/2017,277.5
,
,
,
,
,
,
,
,
,
,
XOM US,
3/31/2010,96407
6/30/2010,98668
9/30/2010,98106
12/31/2010,100124.75
3/31/2011,113438.8
6/30/2011,123007.6
9/30/2011,120062.8
12/31/2011,124412.8
3/31/2012,119852
6/30/2012,112248.2
9/30/2012,112670.667
12/31/2012,118123
3/31/2013,109529.6
6/30/2013,105540.833
9/30/2013,111317.667
12/31/2013,114070.2
3/31/2014,105507.5
6/30/2014,104234.5
9/30/2014,108553
12/31/2014,88669.25
3/31/2015,55003.833
6/30/2015,66774.667
9/30/2015,59386.857
12/31/2015,52364.333
3/31/2016,44192.3
6/30/2016,54946.444
9/30/2016,61691.75
12/31/2016,62173.375
3/31/2017,66632
6/30/2017,61580.2
9/30/2017,63078.625
,
,
,
,
,
,
,
,
,
,
FFIV US,
3/31/2010,200.069
6/30/2010,218.793
9/30/2010,249.233
12/31/2010,270.613
3/31/2011,277.3
6/30/2011,290.765
9/30/2011,308.742
12/31/2011,319.125
3/31/2012,335.576
6/30/2012,352.943
9/30/2012,366
12/31/2012,366.667
3/31/2013,350
6/30/2013,361.875
9/30/2013,384.677
12/31/2013,396.517
3/31/2014,414.8
6/30/2014,435.419
9/30/2014,460.844
12/31/2014,467.281
3/31/2015,471.059
6/30/2015,481.212
9/30/2015,506.548
12/31/2015,485.258
3/31/2016,485.933
6/30/2016,495.393
9/30/2016,520.464
12/31/2016,516.778
3/31/2017,523.115
6/30/2017,525.652
9/30/2017,534.737
,
,
,
,
,
,
,
,
,
,
FB US,
3/31/2012,1105
6/30/2012,1156.548
9/30/2012,1226.059
12/31/2012,1523.033
3/31/2013,1439.867
6/30/2013,1618.441
9/30/2013,1910
12/31/2013,2354.237
3/31/2014,2356.225
6/30/2014,2809.132
9/30/2014,3117.421
12/31/2014,3773.462
3/31/2015,3567.447
6/30/2015,3992.162
9/30/2015,4368.41
12/31/2015,5370.5
3/31/2016,5266.514
6/30/2016,6004.694
9/30/2016,6920.543
12/31/2016,8513.838
3/31/2017,7830.657
6/30/2017,9203.286
9/30/2017,9842.432
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
FAST US,
3/31/2010,511
6/30/2010,568.571
9/30/2010,597.571
12/31/2010,561
3/31/2011,630.333
6/30/2011,699
9/30/2011,725.143
12/31/2011,696
3/31/2012,765.143
6/30/2012,809.444
9/30/2012,801.444
12/31/2012,760.8
3/31/2013,814.6
6/30/2013,857.364
9/30/2013,862.818
12/31/2013,815.273
3/31/2014,869.818
6/30/2014,952.273
9/30/2014,981.333
12/31/2014,936.846
3/31/2015,950.909
6/30/2015,1004.273
9/30/2015,1003.833
12/31/2015,922.692
3/31/2016,990.154
6/30/2016,1022.538
9/30/2016,1013.667
12/31/2016,951.833
3/31/2017,1039.5
6/30/2017,1112
9/30/2017,1124.071
,
,
,
,
,
,
,
,
,
,
FRT US,
3/31/2010,134.818
6/30/2010,133.3
9/30/2010,133.5
12/31/2010,137.333
3/31/2011,136.8
6/30/2011,135.5
9/30/2011,136.75
12/31/2011,138.9
3/31/2012,147.143
6/30/2012,144.667
9/30/2012,152.444
12/31/2012,154.125
3/31/2013,156.5
6/30/2013,158.6
9/30/2013,158.429
12/31/2013,160.4
3/31/2014,164
6/30/2014,168
9/30/2014,170
12/31/2014,176.75
3/31/2015,178.455
6/30/2015,183.5
9/30/2015,185.5
12/31/2015,189
3/31/2016,200
6/30/2016,196
9/30/2016,201
12/31/2016,207.5
3/31/2017,210
6/30/2017,208.5
9/30/2017,215.25
,
,
,
,
,
,
,
,
,
,
FDX US,
2/28/2010,8399.2
5/31/2010,9058.733
8/31/2010,9439.286
11/30/2010,9763
2/28/2011,9602.286
5/31/2011,10394.313
8/31/2011,10305.438
11/30/2011,10601.4
2/29/2012,10597.25
5/31/2012,11151
8/31/2012,10697.688
11/30/2012,10819.688
2/28/2013,10849.81
5/31/2013,11464.15
8/31/2013,11009.737
11/30/2013,11500.556
2/28/2014,11430.75
5/31/2014,11657.944
8/31/2014,11468.722
11/30/2014,11978.556
2/28/2015,11787.667
5/31/2015,12301.158
8/31/2015,12263.684
11/30/2015,12424
2/29/2016,12360.588
5/31/2016,12759.176
8/31/2016,14609.25
11/30/2016,14914.25
2/28/2017,14997.588
5/31/2017,15558.471
8/31/2017,15354.353
11/30/2017,15670.778
,
,
,
,
,
,
,
,
,
FIS US,
3/31/2010,1240.6
6/30/2010,1281.941
9/30/2010,1295.067
12/31/2010,1348.417
3/31/2011,1367.313
6/30/2011,1414.9
9/30/2011,1428.636
12/31/2011,1489.846
3/31/2012,1441.8
6/30/2012,1463.8
9/30/2012,1439.2
12/31/2012,1507.375
3/31/2013,1466.071
6/30/2013,1528.375
9/30/2013,1500.571
12/31/2013,1573.929
3/31/2014,1536.615
6/30/2014,1579.417
9/30/2014,1600.929
12/31/2014,1701.125
3/31/2015,1574.786
6/30/2015,1616
9/30/2015,1638.5
12/31/2015,1939.583
3/31/2016,2246.824
6/30/2016,2332.733
9/30/2016,2367.2
12/31/2016,2474.647
3/31/2017,2258.368
6/30/2017,2343.412
9/30/2017,2227
,
,
,
,
,
,
,
,
,
,
FITB US,
3/31/2010,1478.444
6/30/2010,1505.308
9/30/2010,1532.714
12/31/2010,1572.857
3/31/2011,1516.4
6/30/2011,1477.188
9/30/2011,1491.056
12/31/2011,1521.429
3/31/2012,1537.722
6/30/2012,1538.235
9/30/2012,1575
12/31/2012,1646.25
3/31/2013,1600.056
6/30/2013,1640.833
9/30/2013,1548.526
12/31/2013,1530.158
3/31/2014,1513.111
6/30/2014,1521.706
9/30/2014,1515.611
12/31/2014,1506.611
3/31/2015,1447.045
6/30/2015,1466.773
9/30/2015,1508.13
12/31/2015,1517.105
3/31/2016,1472.739
6/30/2016,1518.864
9/30/2016,1515.25
12/31/2016,1536.909
3/31/2017,1485.095
6/30/2017,1526.842
9/30/2017,1546.563
,
,
,
,
,
,
,
,
,
,
FE US,
3/31/2010,3402
6/30/2010,3317
9/30/2010,4216.333
12/31/2010,3964.333
3/31/2011,3474.5
6/30/2011,3973.5
9/30/2011,5547.5
12/31/2011,5189.5
3/31/2012,4344.333
6/30/2012,4037.667
9/30/2012,4660.25
12/31/2012,4052.75
3/31/2013,3712.6
6/30/2013,3368.5
9/30/2013,3882.333
12/31/2013,4495.25
3/31/2014,3289.667
6/30/2014,3252
9/30/2014,4210.75
12/31/2014,4107
3/31/2015,3492.25
6/30/2015,3237.4
9/30/2015,3957.333
12/31/2015,3472.8
3/31/2016,3801.6
6/30/2016,3494.6
9/30/2016,3887
12/31/2016,3574
3/31/2017,3625.25
6/30/2017,3379.6
9/30/2017,3851.2
,
,
,
,
,
,
,
,
,
,
FISV US,
3/31/2010,1020.313
6/30/2010,988
9/30/2010,1003.867
12/31/2010,1067.765
3/31/2011,1013.222
6/30/2011,1035.143
9/30/2011,1057.438
12/31/2011,1128.688
3/31/2012,1087.824
6/30/2012,1107.688
9/30/2012,1121.333
12/31/2012,1182.067
3/31/2013,1203.769
6/30/2013,1196.833
9/30/2013,1233.615
12/31/2013,1281
3/31/2014,1213.167
6/30/2014,1247
9/30/2014,1258.75
12/31/2014,1317.313
3/31/2015,1288.133
6/30/2015,1311.308
9/30/2015,1329.667
12/31/2015,1398.538
3/31/2016,1338.462
6/30/2016,1379.286
9/30/2016,1400.625
12/31/2016,1463.944
3/31/2017,1397.167
6/30/2017,1419.167
9/30/2017,1444.235
,
,
,
,
,
,
,
,
,
,
FLIR US,
3/31/2010,285.75
6/30/2010,310.286
9/30/2010,345.357
12/31/2010,424.8
3/31/2011,377.067
6/30/2011,390.333
9/30/2011,394.6
12/31/2011,435.4
3/31/2012,364.5
6/30/2012,342.615
9/30/2012,352.583
12/31/2012,395.727
3/31/2013,366.375
6/30/2013,364.9
9/30/2013,358.5
12/31/2013,385.3
3/31/2014,345.364
6/30/2014,#N/A N/A
9/30/2014,368.5
12/31/2014,416.4
3/31/2015,364.2
6/30/2015,378.889
9/30/2015,388.778
12/31/2015,429
3/31/2016,360.75
6/30/2016,402.75
9/30/2016,402.625
12/31/2016,452.5
3/31/2017,408.556
6/30/2017,437.4
9/30/2017,446
,
,
,
,
,
,
,
,
,
,
FLS US,
3/31/2010,956.286
6/30/2010,1001.333
9/30/2010,994.125
12/31/2010,1141.889
3/31/2011,1011.8
6/30/2011,1059.8
9/30/2011,1111.4
12/31/2011,1250.222
3/31/2012,1066.273
6/30/2012,1164.7
9/30/2012,1160.818
12/31/2012,1322.5
3/31/2013,1113
6/30/2013,1220.417
9/30/2013,1222
12/31/2013,1383.545
3/31/2014,1142.733
6/30/2014,1273.467
9/30/2014,1296.2
12/31/2014,1387
3/31/2015,1063.5
6/30/2015,1144.938
9/30/2015,1112.583
12/31/2015,1220.417
3/31/2016,875.231
6/30/2016,1000.875
9/30/2016,973.895
12/31/2016,1067.8
3/31/2017,814.25
6/30/2017,933.467
9/30/2017,871.786
,
,
,
,
,
,
,
,
,
,
FLR US,
3/31/2010,5058.625
6/30/2010,4975.5
9/30/2010,5163.706
12/31/2010,5627.176
3/31/2011,5577.895
6/30/2011,5771.05
9/30/2011,6276
12/31/2011,6373.75
3/31/2012,6296.176
6/30/2012,6726.529
9/30/2012,7170.294
12/31/2012,7192.267
3/31/2013,6894.6
6/30/2013,7250.294
9/30/2013,7224.778
12/31/2013,6783
3/31/2014,6416.588
6/30/2014,5993.1
9/30/2014,6053.889
12/31/2014,5787.211
3/31/2015,5379
6/30/2015,5017.368
9/30/2015,5113.444
12/31/2015,4543.471
3/31/2016,4427.313
6/30/2016,4730.6
9/30/2016,4820.929
12/31/2016,4879.357
3/31/2017,4831.286
6/30/2017,4899.133
9/30/2017,4695
,
,
,
,
,
,
,
,
,
,
FMC US,
3/31/2010,738.5
6/30/2010,739.75
9/30/2010,770.2
12/31/2010,775.75
3/31/2011,775.833
6/30/2011,811.833
9/30/2011,819.167
12/31/2011,880
3/31/2012,894.333
6/30/2012,901.333
9/30/2012,931.286
12/31/2012,1009.222
3/31/2013,1040.143
6/30/2013,967.857
9/30/2013,972.889
12/31/2013,1072.889
3/31/2014,927.3
6/30/2014,961.2
9/30/2014,1039.444
12/31/2014,1181.273
3/31/2015,762.5
6/30/2015,950
9/30/2015,821.231
12/31/2015,955.308
3/31/2016,792
6/30/2016,894.308
9/30/2016,795.5
12/31/2016,916.077
3/31/2017,755.538
6/30/2017,614.071
9/30/2017,686.188
,
,
,
,
,
,
,
,
,
,
FL US,
1/30/2010,1307.2
5/1/2010,1259.8
7/31/2010,1127.333
10/30/2010,1222.667
1/29/2011,1379
4/30/2011,1342.5
7/30/2011,1180.5
10/29/2011,1369
1/28/2012,1489.25
4/28/2012,1548.615
7/28/2012,1350.9
10/27/2012,1467.182
2/2/2013,1685.769
5/4/2013,1636.5
8/3/2013,1450.786
11/2/2013,1575.615
2/1/2014,1759.133
5/3/2014,1790.533
8/2/2014,1569.6
11/1/2014,1720.667
2/1/2015,1869.647
5/2/2015,1914.667
8/1/2015,1662.5
10/31/2015,1783.941
1/30/2016,2006.842
4/30/2016,1997.3
7/30/2016,1763.706
10/29/2016,1889.15
1/28/2017,2114.105
4/29/2017,2015.158
7/29/2017,1800.053
10/28/2017,1821.125
,
,
,
,
,
,
,
,
,
F US,
3/31/2010,27980.286
6/30/2010,29417.25
9/30/2010,26945.375
12/31/2010,28459.7
3/31/2011,29722.2
6/30/2011,31648.2
9/30/2011,29673.571
12/31/2011,31655
3/31/2012,31093.286
6/30/2012,32411.125
9/30/2012,31253.909
12/31/2012,33034.545
3/31/2013,33616.455
6/30/2013,35012.182
9/30/2013,34092.9
12/31/2013,35478.3
3/31/2014,34156.333
6/30/2014,36285.333
9/30/2014,33338.727
12/31/2014,34591.417
3/31/2015,33955.231
6/30/2015,35451.75
9/30/2015,35083.214
12/31/2015,36651.538
3/31/2016,35729.727
6/30/2016,36278.462
9/30/2016,33139.333
12/31/2016,35143.706
3/31/2017,34768.875
6/30/2017,37205.688
9/30/2017,32804.625
,
,
,
,
,
,
,
,
,
,
FTV US,
4/1/2016,1466
7/1/2016,1543.625
9/30/2016,1538.091
12/31/2016,1615.077
3/31/2017,1529.071
6/30/2017,1613.25
9/29/2017,1657.692
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
FBHS US,
9/30/2011,846
12/31/2011,863.4
3/31/2012,748.167
6/30/2012,956.429
9/30/2012,898.875
12/31/2012,927.667
3/31/2013,861.286
6/30/2013,1038.75
9/30/2013,1063.5
12/31/2013,1103.727
3/31/2014,999.333
6/30/2014,1170.1
9/30/2014,1168.6
12/31/2014,1122
3/31/2015,978.125
6/30/2015,1165.375
9/30/2015,1255.364
12/31/2015,1227.5
3/31/2016,1104.1
6/30/2016,1320.833
9/30/2016,1328.75
12/31/2016,1315.545
3/31/2017,1177.857
6/30/2017,1390.692
9/30/2017,1377.071
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BEN US,
3/31/2010,1289.364
6/30/2010,1368
9/30/2010,1556.222
12/31/2010,1676.4
3/31/2011,1741.091
6/30/2011,1838.667
9/30/2011,1845.167
12/31/2011,1705.833
3/31/2012,1739.5
6/30/2012,1798.083
9/30/2012,1830.692
12/31/2012,1897.231
3/31/2013,1991.231
6/30/2013,2066.583
9/30/2013,2070.182
12/31/2013,2095
3/31/2014,2119.5
6/30/2014,2168.154
9/30/2014,2170.917
12/31/2014,2122.8
3/31/2015,2036.375
6/30/2015,2038.8
9/30/2015,1882.7
12/31/2015,1759.4
3/31/2016,1650.7
6/30/2016,1624.8
9/30/2016,1630.333
12/31/2016,1591.167
3/31/2017,1574.4
6/30/2017,1615.8
9/30/2017,1636.4
,
,
,
,
,
,
,
,
,
,
FCX US,
3/31/2010,4486.25
6/30/2010,3516.125
9/30/2010,4663.5
12/31/2010,5357
3/31/2011,5304.444
6/30/2011,5553.556
9/30/2011,4724.364
12/31/2011,3836.909
3/31/2012,4578.231
6/30/2012,4429.769
9/30/2012,4363.462
12/31/2012,4470.25
3/31/2013,4639.455
6/30/2013,4456
9/30/2013,5689
12/31/2013,6104.7
3/31/2014,4934.583
6/30/2014,5351.5
9/30/2014,5624.462
12/31/2014,4901.231
3/31/2015,3993.091
6/30/2015,4161
9/30/2015,4049.875
12/31/2015,3817.556
3/31/2016,3518.3
6/30/2016,3655
9/30/2016,3956.667
12/31/2016,4440.3
3/31/2017,3461.3
6/30/2017,3675.25
9/30/2017,4055.889
,
,
,
,
,
,
,
,
,
,
GPS US,
1/30/2010,4238.789
5/1/2010,3315.12
7/31/2010,3319.786
10/30/2010,3647.286
1/29/2011,4341.522
4/30/2011,3298.737
7/30/2011,3389.35
10/29/2011,3590
1/28/2012,4280.167
4/28/2012,3489.364
7/28/2012,3576
10/27/2012,3830.75
2/2/2013,4730
5/4/2013,3730.444
8/3/2013,3869.545
11/2/2013,3979
2/1/2014,4579.7
5/3/2014,3770.136
8/2/2014,3979.938
11/1/2014,3970
1/31/2015,4710.077
5/2/2015,3659.87
8/1/2015,3901.211
10/31/2015,3860.478
1/30/2016,4390.765
4/30/2016,3440
7/30/2016,3850.048
10/29/2016,3800.053
1/28/2017,4429.444
4/29/2017,3389.125
7/29/2017,3771.636
10/28/2017,3762.1
,
,
,
,
,
,
,
,
,
GRMN US,
3/27/2010,482.882
6/26/2010,677.824
9/25/2010,729.529
12/25/2010,864.765
3/26/2011,410.4
6/25/2011,635
9/24/2011,619.462
12/31/2011,770.077
3/31/2012,520.273
6/30/2012,688.8
9/29/2012,660.917
12/29/2012,833.417
3/30/2013,516.846
6/29/2013,667.071
9/28/2013,629.333
12/28/2013,713.067
3/29/2014,541.133
6/28/2014,708.357
9/27/2014,677
12/27/2014,791.077
3/28/2015,606.133
6/27/2015,769.5
9/26/2015,680.583
12/26/2015,760
3/26/2016,586.615
6/25/2016,760.818
9/24/2016,680.417
12/31/2016,793
4/1/2017,629
7/1/2017,807.75
9/30/2017,721.417
,
,
,
,
,
,
,
,
,
,
IT US,
3/31/2010,286.75
6/30/2010,306.5
9/30/2010,305.8
12/31/2010,379.25
3/31/2011,335
6/30/2011,357.667
9/30/2011,339
12/31/2011,428.75
3/31/2012,364.143
6/30/2012,400.625
9/30/2012,378.375
12/31/2012,479.375
3/31/2013,408.143
6/30/2013,442.714
9/30/2013,417
12/31/2013,520.778
3/31/2014,433.273
6/30/2014,501.818
9/30/2014,457.909
12/31/2014,584.091
3/31/2015,471
6/30/2015,550.2
9/30/2015,509.111
12/31/2015,648.545
3/31/2016,540.636
6/30/2016,598.8
9/30/2016,562.5
12/31/2016,714.2
3/31/2017,612.7
6/30/2017,894.8
9/30/2017,873.2
,
,
,
,
,
,
,
,
,
,
GD US,
4/4/2010,8157.714
7/4/2010,8345.308
10/3/2010,8412.824
12/31/2010,8927.294
4/3/2011,7890.588
7/3/2011,8260.176
10/2/2011,8325.353
12/31/2011,9314.95
4/1/2012,7914.471
7/1/2012,7923.778
9/30/2012,8031.706
12/31/2012,8801.647
3/31/2013,7537.313
6/30/2013,7726.375
9/29/2013,7756.188
12/31/2013,7994.176
3/31/2014,7197.059
6/29/2014,7533.875
9/28/2014,7579.5
12/31/2014,8076.267
4/5/2015,7433.857
7/5/2015,7679.4
10/4/2015,7840
12/31/2015,8233.133
4/3/2016,7681.059
7/3/2016,7870.143
10/2/2016,7906.286
12/31/2016,8291.313
4/2/2017,7708.235
7/2/2017,7772.769
10/1/2017,7945.75
,
,
,
,
,
,
,
,
,
,
GE US,
3/31/2010,36983
6/30/2010,38335.333
9/30/2010,37374.2
12/31/2010,39712.111
3/31/2011,34299.111
6/30/2011,34700.8
9/30/2011,34800.9
12/31/2011,40043.4
3/31/2012,34734.444
6/30/2012,36815.444
9/30/2012,36947.1
12/31/2012,38438.889
3/31/2013,34576.556
6/30/2013,35560.6
9/30/2013,36013.727
12/31/2013,40063.1
3/31/2014,34429.857
6/30/2014,36310.571
9/30/2014,36921.333
12/31/2014,42099.222
3/31/2015,34229.778
6/30/2015,28815.4
9/30/2015,28613.7
12/31/2015,35900.778
3/31/2016,27732.6
6/30/2016,31863.9
9/30/2016,29578.778
12/31/2016,33935.2
3/31/2017,26360.4
6/30/2017,29152.2
9/30/2017,32542.556
,
,
,
,
,
,
,
,
,
,
GGP US,
9/30/2010,607.5
12/31/2010,758.857
3/31/2011,749.75
6/30/2011,706
9/30/2011,704.8
12/31/2011,660.25
3/31/2012,739
6/30/2012,650.8
9/30/2012,614.5
12/31/2012,656
3/31/2013,692.714
6/30/2013,764.333
9/30/2013,771.6
12/31/2013,819
3/31/2014,745
6/30/2014,761
9/30/2014,759
12/31/2014,845.5
3/31/2015,774.5
6/30/2015,759
9/30/2015,763.5
12/31/2015,821.667
3/31/2016,764.75
6/30/2016,760.667
9/30/2016,794
12/31/2016,844.5
3/31/2017,774
6/30/2017,758
9/30/2017,767.5
,
,
,
,
,
,
,
,
,
,
,
,
GIS US,
2/28/2010,3622.917
5/30/2010,3546.667
8/29/2010,3569.769
11/28/2010,4112.5
2/27/2011,3692.5
5/29/2011,3670.429
8/28/2011,3813.167
11/27/2011,4604.538
2/26/2012,4065.462
5/27/2012,4110.615
8/26/2012,4082.714
11/25/2012,4874.4
2/24/2013,4356.333
5/26/2013,4296.867
8/25/2013,4294.333
11/24/2013,4940.923
2/23/2014,4407.923
5/25/2014,4423.545
8/24/2014,4382.545
11/23/2014,4775.8
2/22/2015,4335.8
5/31/2015,4526.364
8/30/2015,4256.455
11/29/2015,4612.833
2/28/2016,4076.583
5/29/2016,3860.692
8/28/2016,3930.077
11/27/2016,4224
2/26/2017,3799.875
5/28/2017,3745.308
8/27/2017,3799.75
11/26/2017,4085.857
,
,
,
,
,
,
,
,
,
GM US,
12/31/2010,34600.778
3/31/2011,35376.125
6/30/2011,36440.25
9/30/2011,35588.9
12/31/2011,37736.769
3/31/2012,36891.667
6/30/2012,38557.667
9/30/2012,35914.125
12/31/2012,39153.125
3/31/2013,36626.375
6/30/2013,38566.5
9/30/2013,39382.8
12/31/2013,40851.857
3/31/2014,37913.667
6/30/2014,40586.333
9/30/2014,39020.556
12/31/2014,40329.667
3/31/2015,38129.2
6/30/2015,40388
9/30/2015,38373.571
12/31/2015,39339.25
3/31/2016,35608.25
6/30/2016,38954.5
9/30/2016,39745
12/31/2016,41197.167
3/31/2017,40545.909
6/30/2017,39461.636
9/30/2017,32846.4
